Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712809192.29,0,0,36.5,0.0,0.0,0.0,27.34328125,32.33206120780578,1007.084361757232,51.46008010707004,200869.0
1712809194.31,0,0,36.5,0.0,0.0,0.0,27.35275390625,32.31334198719468,1007.0880534453886,51.429192004928495,200991.5
1712809196.3,0,0,32.0,0.0,0.0,0.0,27.35958984375,32.29997832420161,1007.0821883670915,51.47826468020703,202288.0
1712809198.32,0,0,33.5,0.0,0.0,0.0,27.36935546875,32.28128897906484,1007.0794723282114,51.50098971318671,203980.0
1712809200.3,0,0,40.0,0.0,0.0,0.0,27.37873046875,32.262565603873256,1007.0743824637809,51.54357648187241,205378.5
1712809202.32,0,0,31.5,0.0,0.0,0.0,27.38703125,32.249339999715325,1007.0563016790882,51.694859460473445,206021.0
1712809204.27,0,0,31.5,0.0,0.0,0.0,27.39494140625,32.24726866223173,1007.0530834084401,51.7217871514134,206214.5
1712809206.32,0,0,42.5,0.0,0.0,0.0,27.4034375,32.23685908937094,1007.0473919113685,51.76940908709997,206930.0
1712809208.29,0,0,36.5,0.0,0.0,0.0,27.4114453125,32.231999456751566,1007.0546775729704,51.70844885459373,207779.0
1712809210.32,0,0,34.0,0.0,0.0,0.0,27.4192578125,32.21313692505979,1007.062500102496,51.642996807435125,209493.5
1712809212.3,0,0,32.0,0.0,0.0,0.0,27.42853515625,32.2139878059924,1007.0667256993804,51.60764081439579,209693.5
1712809214.3,0,0,32.0,0.0,0.0,0.0,27.4348828125,32.18939958009167,1007.0669403939501,51.60584444188049,209828.5
1712809216.29,0,0,33.0,0.0,0.0,0.0,27.44337890625,32.18738184587594,1007.062971013615,51.63905653348665,210565.0
1712809218.32,0,0,35.5,0.0,0.0,0.0,27.451484375,32.17414290531391,1007.0436991659396,51.800306752869396,211784.5
1712809220.28,0,0,38.0,0.0,0.0,0.0,27.451484375,32.17414290531391,1007.0436991659396,51.800306752869396,211784.5
1712809222.29,0,0,38.0,0.0,0.0,0.0,27.458515624999997,32.16080644784043,1007.0390164534775,51.83948803397135,211716.5
1712809224.32,0,0,35.5,0.0,0.0,0.0,27.46505859375,32.155813627478935,1007.0240402242266,51.96479854005016,212947.5
1712809226.29,0,0,34.5,0.0,0.0,0.0,27.47091796875,32.15635059257923,1007.0191318039317,52.005869016214945,212466.5
1712809228.32,0,0,35.0,0.0,0.0,0.0,27.479609375000003,32.15714669148783,1007.0241044404543,51.96426112652291,213570.5
1712809230.29,0,0,42.5,0.0,0.0,0.0,27.487812499999997,32.15510255074091,1007.0187833941579,52.00878420806202,214194.0
1712809232.35,0,0,42.5,0.0,0.0,0.0,27.49611328125,32.14747453896027,1007.0325875049801,51.893280734504714,214473.0
1712809234.29,0,0,30.0,0.0,0.0,0.0,27.50421875,32.13982919190469,1007.0271034158014,51.939167786172284,217020.0
1712809236.32,0,0,31.5,0.0,0.0,0.0,27.51115234375,32.129281392187764,1007.0213941135746,51.986939371401405,214824.5
1712809238.29,0,0,36.5,0.0,0.0,0.0,27.5173046875,32.11307089882631,1007.0117993339923,52.067222619635345,216945.5
1712809240.32,0,0,35.5,0.0,0.0,0.0,27.52501953125,32.091415190970665,1007.017732510905,52.01757737789262,217303.0
1712809242.27,0,0,35.5,0.0,0.0,0.0,27.5325390625,32.07533317928378,1007.0336849073935,51.88409852763154,217519.0
1712809244.32,0,0,31.5,0.0,0.0,0.0,27.53859375,32.06750260428309,1007.0290990628622,51.92246955387937,218239.0
1712809246.3,0,0,30.0,0.0,0.0,0.0,27.54484375,32.05689587824449,1007.0446643958421,51.79223046545539,218528.5
1712809248.33,0,0,24.0,0.0,0.0,0.0,27.55119140625,32.04070987765329,1007.049185787519,51.7543993979622,218675.5
1712809250.31,0,0,37.0,0.0,0.0,0.0,27.555683593749997,32.021561731657386,1007.060966111628,51.65583167519102,218892.0
1712809252.3,0,0,37.0,0.0,0.0,0.0,27.561640625,32.002549597044876,1007.0613896478203,51.652287957056714,221408.0
1712809254.29,0,0,42.0,0.0,0.0,0.0,27.5669140625,32.003031137298414,1007.0701589119078,51.57891498229042,221863.5
1712809256.32,0,0,34.0,0.0,0.0,0.0,27.5731640625,31.995221150902736,1007.0762418026009,51.528019389620795,219915.5
1712809258.3,0,0,30.0,0.0,0.0,0.0,27.5798046875,31.984653775940508,1007.0605602519863,51.65922757386206,220578.0
1712809260.3,0,0,30.0,0.0,0.0,0.0,27.58478515625,31.965556291633774,1007.0472901289104,51.770260481196104,220879.0
1712809262.29,0,0,28.5,0.0,0.0,0.0,27.591328124999997,31.95498160216451,1007.0374799240958,51.852344545076875,221245.0
1712809264.32,0,0,31.5,0.0,0.0,0.0,27.597578125,31.93600314930567,1007.0521830311361,51.72932078977327,221393.5
1712809266.29,0,0,36.5,0.0,0.0,0.0,27.5989453125,31.93333526934068,1007.0441112259696,51.79685894866451,220949.0
1712809268.33,0,0,44.0,0.0,0.0,0.0,27.6048046875,31.925492361467473,1007.0529921565756,51.72255066962186,223572.5
1712809270.25,0,0,44.0,0.0,0.0,0.0,27.6048046875,31.925492361467473,1007.0529921565756,51.72255066962186,223572.5
1712809272.32,0,0,33.5,0.0,0.0,0.0,27.61115234375,31.937240885440055,1007.0575123411493,51.68472980739044,221915.5
1712809274.29,0,0,31.5,0.0,0.0,0.0,27.6165234375,31.92656056388804,1007.0612707058413,51.65328309723841,221990.0
1712809276.32,0,0,33.0,0.0,0.0,0.0,27.62443359375,31.91890464495691,1007.0606296257304,51.65864707813374,222440.0
1712809278.3,0,0,36.0,0.0,0.0,0.0,27.63234375,31.922418052738852,1007.0574018104325,51.685654565523876,227040.5
1712809280.32,0,0,36.0,0.0,0.0,0.0,27.63888671875,31.911845340648277,1007.0510382086568,51.73889964882592,223044.0
1712809282.3,0,0,37.5,0.0,0.0,0.0,27.6450390625,31.91799078028075,1007.0509220705217,51.73987139994016,222666.5
1712809284.36,0,0,33.5,0.0,0.0,0.0,27.6508984375,31.912940219348325,1007.0520429695779,51.7304926624514,223345.5
1712809286.29,0,0,34.5,0.0,0.0,0.0,27.6565625,31.921833735600885,1007.0519768158439,51.73104618319384,224662.0
1712809288.35,0,0,33.0,0.0,0.0,0.0,27.66232421875,31.916774335536374,1007.0581081762905,51.67974436339961,223118.5
1712809290.27,0,0,33.0,0.0,0.0,0.0,27.668671875,31.908975780986125,1007.0669381130308,51.60586353445359,225801.5
1712809292.34,0,0,38.0,0.0,0.0,0.0,27.67404296875,31.892712166397224,1007.0715577044944,51.56721123817135,225970.5
1712809294.3,0,0,40.5,0.0,0.0,0.0,27.67638671875,31.887341862344478,1007.0763168828072,51.52739119681753,225415.0
1712809296.32,0,0,30.5,0.0,0.0,0.0,27.68087890625,31.87100026734899,1007.0820616832996,51.479324635827865,223876.5
1712809298.27,0,0,30.5,0.0,0.0,0.0,27.68498046875,31.862999140397765,1007.0793970463692,51.501619543503566,225732.0
1712809300.32,0,0,28.5,0.0,0.0,0.0,27.69025390625,31.857896138727362,1007.0640230119732,51.63025442349144,224716.5
1712809302.3,0,0,43.5,0.0,0.0,0.0,27.695332031249997,31.861150438319193,1007.0534972576447,51.718324416860625,227669.0
1712809304.32,0,0,32.5,0.0,0.0,0.0,27.70158203125,31.853344920982636,1007.0552664076338,51.703521702940975,226118.0
1712809306.3,0,0,29.0,0.0,0.0,0.0,27.70783203125,31.837166126630983,1007.0518619569402,51.73200722802799,226281.5
1712809308.3,0,0,29.0,0.0,0.0,0.0,27.71310546875,31.823691013071304,1007.0554561525137,51.7019341508792,227529.0
1712809310.29,0,0,46.0,0.0,0.0,0.0,27.72130859375,31.81606436725098,1007.0630589080781,51.63832106222954,228079.0
1712809312.32,0,0,35.0,0.0,0.0,0.0,27.72638671875,31.796991806202062,1007.0637414160174,51.63261047927525,228616.5
1712809314.3,0,0,33.5,0.0,0.0,0.0,27.73166015625,31.786309725195842,1007.0535389623057,51.71797548605659,227532.5
1712809316.33,0,0,27.5,0.0,0.0,0.0,27.73732421875,31.778453820693123,1007.0612313002205,51.653612820539706,226261.5
1712809318.24,0,0,27.5,0.0,0.0,0.0,27.73732421875,31.778453820693123,1007.0612313002205,51.653612820539706,226261.5
1712809320.32,0,0,33.5,0.0,0.0,0.0,27.74220703125,31.78168793968915,1007.0529658351451,51.72277090411377,228539.5
1712809322.29,0,0,38.5,0.0,0.0,0.0,27.7473828125,31.773787736714993,1007.0443249140674,51.79507098275867,227521.5
1712809324.32,0,0,30.5,0.0,0.0,0.0,27.75197265625,31.757464859441082,1007.0579917563368,51.680718508108626,227197.5
1712809326.28,0,0,30.5,0.0,0.0,0.0,27.756953125,31.746758244082606,1007.047301183833,51.77016800167555,226653.0
1712809328.32,0,0,36.0,0.0,0.0,0.0,27.76310546875,31.75010679674176,1007.0385585740413,51.843319254334105,229255.5
1712809330.29,0,0,37.5,0.0,0.0,0.0,27.76974609375,31.742341092090562,1007.0383883038148,51.8447439128956,227769.5
1712809332.32,0,0,28.5,0.0,0.0,0.0,27.774921875,31.728863356341286,1007.0392319107377,51.83768524817843,229510.0
1712809334.3,0,0,32.5,0.0,0.0,0.0,27.781953125,31.72392295725753,1007.037123664737,51.85532550679783,230053.0
1712809336.32,0,0,32.5,0.0,0.0,0.0,27.7887890625,31.7189649276472,1007.0183058110124,52.01278038805992,229332.5
1712809338.3,0,0,33.0,0.0,0.0,0.0,27.79396484375,31.708277914677893,1007.0174241434652,52.02015763992445,229812.5
1712809340.33,0,0,29.0,0.0,0.0,0.0,27.796796875,31.700167703450255,1007.0186826417973,52.009627239995815,228710.5
1712809342.31,0,0,32.0,0.0,0.0,0.0,27.802265624999997,31.69508605716795,1007.0320856631747,51.89747984877405,229266.5
1712809344.31,0,0,37.5,0.0,0.0,0.0,27.8065625,31.68432060799979,1007.0444030092676,51.794417592429326,229815.0
1712809346.3,0,0,37.5,0.0,0.0,0.0,27.80978515625,31.67345838018276,1007.0506227587432,51.74237578478392,229254.5
1712809348.3,0,0,33.5,0.0,0.0,0.0,27.81310546875,31.66818248795515,1007.0501058116827,51.74670116370187,229109.5
1712809350.32,0,0,36.0,0.0,0.0,0.0,27.8175,31.651851043687124,1007.0625856350173,51.64228102493385,227826.0
1712809352.3,0,0,32.5,0.0,0.0,0.0,27.82091796875,31.660525749170716,1007.0630933628022,51.63803277690019,229667.5
1712809354.3,0,0,32.5,0.0,0.0,0.0,27.82130859375,31.643832020043334,1007.0611555624705,51.654246512752295,228934.0
1712809356.29,0,0,45.0,0.0,0.0,0.0,27.82560546875,31.641433315095625,1007.073473113041,51.55118506284185,230550.0
1712809358.32,0,0,38.0,0.0,0.0,0.0,27.829609375,31.639008249930043,1007.0723676374316,51.56043454471097,229975.0
1712809360.29,0,0,28.0,0.0,0.0,0.0,27.83400390625,31.62267937485568,1007.0770859115855,51.520956734644685,231673.0
1712809362.32,0,0,40.0,0.0,0.0,0.0,27.83771484375,31.6174401058641,1007.0763556815572,51.527066571247644,231022.0
1712809364.28,0,0,40.0,0.0,0.0,0.0,27.841914062500003,31.587159859432273,1007.0695377299176,51.58411244093913,231605.5
1712809366.33,0,0,30.0,0.0,0.0,0.0,27.84396484375,31.57062403013387,1007.0531111960333,51.721554773671485,231033.5
1712809368.26,0,0,26.0,0.0,0.0,0.0,27.84396484375,31.57062403013387,1007.0531111960333,51.721554773671485,231033.5
1712809370.32,0,0,34.0,0.0,0.0,0.0,27.84708984375,31.545827771773197,1007.0445072061841,51.79354571309459,232161.5
1712809372.29,0,0,34.0,0.0,0.0,0.0,27.851484375,31.529508397702273,1007.0423256189969,51.81179951906957,229814.0
1712809374.34,0,0,39.0,0.0,0.0,0.0,27.854511718749997,31.507495060071626,1007.0361463579584,51.86350282761883,232080.0
1712809376.29,0,0,32.0,0.0,0.0,0.0,27.85666015625,31.49097636142811,1007.0224689418783,51.97794589935397,231844.0
1712809378.32,0,0,46.0,0.0,0.0,0.0,27.85919921875,31.48284991795923,1007.0215149153388,51.985928574620544,230377.5
1712809380.3,0,0,39.5,0.0,0.0,0.0,27.8628125,31.472035983840783,1007.0240713797174,51.96453778074835,231926.5
1712809382.33,0,0,39.5,0.0,0.0,0.0,27.86603515625,31.48068178706786,1007.0259784901941,51.94858034747057,230779.0
1712809384.29,0,0,37.0,0.0,0.0,0.0,27.8676953125,31.483616857410063,1007.018388674847,52.01208697220166,233562.0
1712809386.32,0,0,34.0,0.0,0.0,0.0,27.8675,31.48081412678856,1007.0163391106598,52.02923646596801,233398.0
1712809388.29,0,0,44.0,0.0,0.0,0.0,27.86681640625,31.469612551754878,1007.0333142932313,51.88719946508296,233066.0
1712809390.32,0,0,32.5,0.0,0.0,0.0,27.86505859375,31.45552952022897,1007.0303923328634,51.91164834134559,229973.5
1712809392.28,0,0,32.5,0.0,0.0,0.0,27.8665234375,31.43617029055723,1007.0224778854426,51.97787106885393,232658.0
1712809394.33,0,0,27.5,0.0,0.0,0.0,27.86984375,31.40862934281332,1007.0159227229644,52.03272053613637,230948.5
1712809396.29,0,0,47.0,0.0,0.0,0.0,27.871113281249997,31.403175904395475,1007.0171705307105,52.02227964587101,231835.0
1712809398.32,0,0,37.0,0.0,0.0,0.0,27.874042968749997,31.403440142384092,1007.0203154509932,51.99596492411209,233231.0
1712809400.28,0,0,37.0,0.0,0.0,0.0,27.876875,31.403694844286832,1007.0232980344482,51.97100862353377,230864.0
1712809402.34,0,0,36.5,0.0,0.0,0.0,27.8782421875,31.384333102936452,1007.0195333582557,52.002508978074275,232983.5
1712809404.3,0,0,28.5,0.0,0.0,0.0,27.87912109375,31.373279138980475,1007.0166819630936,52.026367677796955,232009.5
1712809406.32,0,0,23.0,0.0,0.0,0.0,27.88087890625,31.356739226939673,1006.9980420998486,52.182335802778674,229573.0
1712809408.3,0,0,21.0,0.0,0.0,0.0,27.8833203125,31.37365714353018,1007.0089999635208,52.09064615447402,232760.0
1712809410.31,0,0,21.0,0.0,0.0,0.0,27.88517578125,31.38774096416467,1007.016396505056,52.02875622538866,230375.5
1712809412.3,0,0,42.5,0.0,0.0,0.0,27.88537109375,31.40724411813654,1007.0132712544157,52.05490651415761,231510.0
1712809414.32,0,0,40.0,0.0,0.0,0.0,27.88712890625,31.418538582306873,1007.0041184079996,52.131492362875484,234059.0
1712809416.3,0,0,31.5,0.0,0.0,0.0,27.890156249999997,31.41881122522424,1007.0134628272291,52.05330353741073,230057.5
1712809418.29,0,0,32.0,0.0,0.0,0.0,27.890156249999997,31.41881122522424,1007.0134628272291,52.05330353741073,230057.5
1712809420.28,0,0,32.0,0.0,0.0,0.0,27.892207031250003,31.43291723861695,1007.0073843001387,52.10416517148737,234727.0
1712809422.33,0,0,32.0,0.0,0.0,0.0,27.8934765625,31.43303171058181,1007.0146694118575,52.04320755897283,231925.0
1712809424.3,0,0,36.5,0.0,0.0,0.0,27.89474609375,31.427577514093297,1007.0193670770545,52.003900316962415,231280.5
1712809426.32,0,0,42.0,0.0,0.0,0.0,27.89630859375,31.42493414277457,1007.016789316709,52.025469431987716,230382.5
1712809428.33,0,0,37.5,0.0,0.0,0.0,27.898359375,31.411198844728673,1007.0063982253664,52.112416078573986,232654.0
1712809430.31,0,0,37.5,0.0,0.0,0.0,27.89923828125,31.416845700967272,1006.9949217110682,52.208445726025914,230699.5
1712809432.29,0,0,30.0,0.0,0.0,0.0,27.90119140625,31.39475064509069,1007.0007555872921,52.159631054051005,233484.0
1712809434.38,0,0,37.0,0.0,0.0,0.0,27.90275390625,31.39767504448772,1007.0171526739573,52.02242906674285,230542.5
1712809436.3,0,0,35.5,0.0,0.0,0.0,27.90490234375,31.38116695881986,1007.0293487716644,51.920380145043644,231538.0
1712809438.35,0,0,34.5,0.0,0.0,0.0,27.90744140625,31.367479022274438,1007.0413317322566,51.82011566513508,232654.0
1712809440.31,0,0,34.5,0.0,0.0,0.0,27.90763671875,31.367496607211745,1007.0382063620257,51.84626626799927,232173.5
1712809442.33,0,0,31.5,0.0,0.0,0.0,27.9075390625,31.353572613162683,1007.0285564741939,51.927009536822126,233313.0
1712809444.29,0,0,39.0,0.0,0.0,0.0,27.90744140625,31.342432287381893,1007.0180441037403,52.01497022996605,232909.0
1712809446.32,0,0,30.0,0.0,0.0,0.0,27.90783203125,31.33968469296677,1007.0161058632491,52.031188139916765,231600.5
1712809448.27,0,0,30.0,0.0,0.0,0.0,27.909687499999997,31.339851716340622,1007.0097023796175,52.08476874282361,233644.0
1712809450.32,0,0,33.0,0.0,0.0,0.0,27.910078125,31.33710410749474,1007.0120766710513,52.06490204316563,232425.5
1712809452.3,0,0,29.0,0.0,0.0,0.0,27.91251953125,31.3317585136408,1007.0204472259243,51.99486232001274,230860.0
1712809454.33,0,0,35.0,0.0,0.0,0.0,27.91388671875,31.337446691955922,1007.018407146595,52.01193241245368,232592.5
1712809456.3,0,0,32.0,0.0,0.0,0.0,27.91623046875,31.326527243907456,1007.0248903806933,51.95768496436595,232088.0
1712809458.29,0,0,32.0,0.0,0.0,0.0,27.91828125,31.32671187304078,1007.0351992683745,51.87142737027355,233893.5
1712809460.33,0,0,38.5,0.0,0.0,0.0,27.91984375,31.31572265528382,1007.0369338965281,51.856913301136125,234979.5
1712809462.3,0,0,38.5,0.0,0.0,0.0,27.921796875,31.293641842617507,1007.0384552842329,51.84418347637582,235402.5
1712809464.33,0,0,35.0,0.0,0.0,0.0,27.92140625,31.288043143501582,1007.0334933784044,51.88570101104767,235229.0
1712809466.3,0,0,37.0,0.0,0.0,0.0,27.92130859375,31.265781788376536,1007.0393687237229,51.836540508361864,233484.0
1712809468.27,0,0,37.0,0.0,0.0,0.0,27.92130859375,31.265781788376536,1007.0393687237229,51.836540508361864,233484.0
1712809470.3,0,0,31.5,0.0,0.0,0.0,27.92111328125,31.249077210713537,1007.0312813726391,51.90420956134113,234727.0
1712809472.33,0,0,28.5,0.0,0.0,0.0,27.921015625,31.25741180148615,1007.0319815713966,51.898350865678786,231998.5
1712809474.3,0,0,33.0,0.0,0.0,0.0,27.9208203125,31.262956612392976,1007.0454572961667,51.785596133356094,233661.0
1712809476.31,0,0,33.0,0.0,0.0,0.0,27.9216015625,31.254683369401043,1007.0502059776775,51.745863052139114,234810.5
1712809478.29,0,0,40.5,0.0,0.0,0.0,27.920039062500003,31.262886561337226,1007.0570965391848,51.68820881761803,234311.0
1712809480.32,0,0,36.5,0.0,0.0,0.0,27.91759765625,31.271011518069773,1007.0573510325934,51.68607946524264,234894.5
1712809482.3,0,0,32.0,0.0,0.0,0.0,27.91583984375,31.268072166443304,1007.0699544740312,51.58062554266104,231835.5
1712809484.32,0,0,36.5,0.0,0.0,0.0,27.9145703125,31.26517680745168,1007.0885446033187,51.425082521418865,234811.0
1712809486.27,0,0,36.5,0.0,0.0,0.0,27.91125,31.25375408507183,1007.0804378285518,51.49291137026359,235315.5
1712809488.32,0,0,29.5,0.0,0.0,0.0,27.90861328125,31.25907959916407,1007.0544922309299,51.70999946047265,231509.0
1712809490.29,0,0,35.0,0.0,0.0,0.0,27.90802734375,31.250683921873748,1007.0397181666567,51.83361665817438,234564.0
1712809492.33,0,0,31.0,0.0,0.0,0.0,27.90568359375,31.244911779116674,1007.0513474301508,51.73631237730913,231926.5
1712809494.3,0,0,36.5,0.0,0.0,0.0,27.90392578125,31.23085039324234,1007.0596380702941,51.666943508866666,233755.0
1712809496.3,0,0,36.5,0.0,0.0,0.0,27.902265625,31.21957964251123,1007.0551534930978,51.70446647619755,237863.0
1712809498.3,0,0,33.0,0.0,0.0,0.0,27.90275390625,31.225184466353916,1007.0637276349198,51.63272577604992,236754.0
1712809500.32,0,0,32.0,0.0,0.0,0.0,27.903828125,31.22250022103895,1007.0594757465556,51.668301689335806,236160.0
1712809502.29,0,0,33.0,0.0,0.0,0.0,27.905,31.2337274450828,1007.0536611618234,51.7169530081042,235230.0
1712809504.32,0,0,33.0,0.0,0.0,0.0,27.90451171875,31.23646423362255,1007.0373245012789,51.85364513769829,232163.0
1712809506.29,0,0,42.5,0.0,0.0,0.0,27.90470703125,31.247604942964823,1007.0247116217486,51.959180641953736,235992.5
1712809508.32,0,0,33.0,0.0,0.0,0.0,27.9048046875,31.242052006917923,1007.0136614292687,52.05164172191782,234332.0
1712809510.29,0,0,37.5,0.0,0.0,0.0,27.90412109375,31.250333262500448,1007.0254626818928,51.95289635591203,234480.0
1712809512.32,0,0,33.5,0.0,0.0,0.0,27.90294921875,31.244666318278497,1007.0295523028482,51.918677121487285,236666.0
1712809514.3,0,0,33.5,0.0,0.0,0.0,27.90109375,31.25284277805482,1007.0290556421241,51.92283283262171,235820.5
1712809516.32,0,0,28.5,0.0,0.0,0.0,27.89826171875,31.272056601537418,1007.028660708404,51.926137363329616,233742.5
1712809518.26,0,0,32.0,0.0,0.0,0.0,27.89826171875,31.272056601537418,1007.028660708404,51.926137363329616,233742.5
1712809520.32,0,0,35.5,0.0,0.0,0.0,27.8958203125,31.274618825874306,1007.0159776998848,52.03226052715509,232493.5
1712809522.27,0,0,35.5,0.0,0.0,0.0,27.892890625,31.282699972527404,1007.014557955,52.04414012371874,233737.5
1712809524.32,0,0,30.0,0.0,0.0,0.0,27.88947265625,31.293519389979977,1007.0149140089587,52.04116087463002,233980.5
1712809526.29,0,0,34.0,0.0,0.0,0.0,27.8883984375,31.287859516615683,1007.0131284401966,52.05610143450774,233898.0
1712809528.32,0,0,40.5,0.0,0.0,0.0,27.88810546875,31.296178234162472,1007.0186788219655,52.00965922347432,234824.5
1712809530.3,0,0,30.0,0.0,0.0,0.0,27.88830078125,31.307323191024402,1007.0241783505807,51.963642764886714,235314.0
1712809532.3,0,0,30.0,0.0,0.0,0.0,27.88712890625,31.309999956933034,1007.0291302731347,51.922208411808505,235397.5
1712809534.3,0,0,39.0,0.0,0.0,0.0,27.885859375,31.321014155029232,1007.0140828789552,52.048115294372394,233320.5
1712809536.32,0,0,34.5,0.0,0.0,0.0,27.8844921875,31.326455756913134,1007.0169851743899,52.02383059739768,234650.5
1712809538.3,0,0,35.5,0.0,0.0,0.0,27.88263671875,31.340201321857222,1007.0113135778513,52.07128713232933,233830.0
1712809540.32,0,0,32.5,0.0,0.0,0.0,27.88263671875,31.35133175171054,1007.010451106204,52.078503810483795,233571.5
1712809542.32,0,0,32.5,0.0,0.0,0.0,27.88283203125,31.365263812968443,1007.0064633987403,52.111870764615915,235231.0
1712809544.32,0,0,39.5,0.0,0.0,0.0,27.880390625,31.3789598669354,1007.0067176168834,52.10974361269869,234495.5
1712809546.29,0,0,35.0,0.0,0.0,0.0,27.87775390625,31.384289129231977,1007.0178592499093,52.01651688426258,233649.5
1712809548.32,0,0,36.5,0.0,0.0,0.0,27.87697265625,31.387002259819006,1007.0208729670028,51.991299987093626,232245.0
1712809550.31,0,0,32.0,0.0,0.0,0.0,27.87501953125,31.39517677344743,1007.0141765728629,52.04733129041593,232329.5
1712809552.29,0,0,32.0,0.0,0.0,0.0,27.87521484375,31.420249015674266,1007.0032892229632,52.13843067980505,233653.5
1712809554.29,0,0,32.5,0.0,0.0,0.0,27.87609375,31.42032781778173,1007.0056126064851,52.118989691544115,235232.0
1712809556.32,0,0,37.5,0.0,0.0,0.0,27.876875,31.431534880597923,1007.0086361376639,52.0936904454997,233810.0
1712809558.29,0,0,31.5,0.0,0.0,0.0,27.87775390625,31.44275164053767,1007.0100970673793,52.08146619582578,233481.5
1712809560.31,0,0,31.5,0.0,0.0,0.0,27.8758984375,31.43423114940169,1007.0052879521149,52.12170623042107,231509.0
1712809562.31,0,0,35.5,0.0,0.0,0.0,27.8762890625,31.42312974244888,1007.0059372556204,52.116273338160504,235650.5
1712809564.33,0,0,34.0,0.0,0.0,0.0,27.877558593750003,31.42045984123518,1007.0201220003187,51.997583602749344,233424.0
1712809566.3,0,0,25.5,0.0,0.0,0.0,27.878828125,31.409438511784302,1007.0256821245264,51.95106012984394,232665.5
1712809568.29,0,0,38.5,0.0,0.0,0.0,27.878828125,31.409438511784302,1007.0256821245264,51.95106012984394,232665.5
1712809570.27,0,0,38.5,0.0,0.0,0.0,27.87892578125,31.412231114469062,1007.0232570468797,51.97135155912217,232000.0
1712809572.32,0,0,36.0,0.0,0.0,0.0,27.878828125,31.426142604244646,1007.034306796869,51.878894916779856,232987.0
1712809574.29,0,0,36.5,0.0,0.0,0.0,27.87873046875,31.426133804961324,1007.0324195376437,51.89468619393023,233486.0
1712809576.32,0,0,38.0,0.0,0.0,0.0,27.87951171875,31.43177259645813,1007.0207811396413,51.99206834800259,234560.5
1712809578.28,0,0,38.0,0.0,0.0,0.0,27.88166015625,31.434750649407224,1007.028664691386,51.926104046783934,232495.0
1712809580.33,0,0,36.5,0.0,0.0,0.0,27.8841015625,31.426617884571627,1007.037035259488,51.8560651643518,232492.5
1712809582.29,0,0,33.0,0.0,0.0,0.0,27.88537109375,31.421163998078406,1007.0296582950923,51.917790278940544,231998.5
1712809584.3,0,0,39.5,0.0,0.0,0.0,27.88517578125,31.387740969282433,1007.0267462114706,51.94215656012621,232997.0
1712809586.35,0,0,39.5,0.0,0.0,0.0,27.8864453125,31.37115523987609,1007.0297189369787,51.917282849166774,232738.0
1712809588.29,0,0,39.5,0.0,0.0,0.0,27.88810546875,31.37130478668643,1007.0342034566518,51.87975959976315,234477.0
1712809590.32,0,0,35.5,0.0,0.0,0.0,27.8891796875,31.360269065888993,1007.0230518423275,51.97306863158174,232821.0
1712809592.3,0,0,31.0,0.0,0.0,0.0,27.890644531249997,31.360400891153034,1007.0194493449951,52.003211955138966,233488.0
1712809594.32,0,0,29.5,0.0,0.0,0.0,27.889667968749997,31.371445336095555,1007.0221385081012,51.98071077729165,235989.5
1712809596.3,0,0,32.5,0.0,0.0,0.0,27.8868359375,31.362841168464378,1007.0208809875714,51.99123287786519,233983.5
1712809598.3,0,0,32.5,0.0,0.0,0.0,27.88576171875,31.35717858151382,1007.0294451234203,51.919573933446905,233811.0
1712809600.3,0,0,33.5,0.0,0.0,0.0,27.88517578125,31.35990875444629,1007.0474456324786,51.76895933353176,233325.0
1712809602.32,0,0,37.5,0.0,0.0,0.0,27.884296875,31.354263888819478,1007.0390848699932,51.838915622958936,233567.5
1712809604.3,0,0,34.5,0.0,0.0,0.0,27.88224609375,31.351296597619267,1007.0305011319116,51.91073801517972,235148.5
1712809606.33,0,0,34.5,0.0,0.0,0.0,27.881367187499997,31.35956603120232,1007.0385273562378,51.84358049146848,233484.0
1712809608.27,0,0,34.5,0.0,0.0,0.0,27.87990234375,31.36221718664641,1007.0369548919837,51.85673766352758,233811.0
1712809610.32,0,0,28.0,0.0,0.0,0.0,27.87892578125,31.36212930298422,1007.0318817231364,51.89918622825914,233824.0
1712809612.3,0,0,28.0,0.0,0.0,0.0,27.876875,31.359161941022073,1007.0224355651249,51.97822517862069,232905.5
1712809614.32,0,0,42.0,0.0,0.0,0.0,27.8762890625,31.359109087040327,1007.022324066023,51.979158142893766,233730.5
1712809616.25,0,0,42.0,0.0,0.0,0.0,27.8762890625,31.359109087040327,1007.022324066023,51.979158142893766,233730.5
1712809618.32,0,0,41.5,0.0,0.0,0.0,27.876875,31.353596238350832,1007.0155358527259,52.03595764543019,234739.5
1712809620.29,0,0,39.5,0.0,0.0,0.0,27.874921875,31.345072369841326,1007.0114268588989,52.070339262646215,232407.0
1712809622.32,0,0,40.0,0.0,0.0,0.0,27.87365234375,31.356089017166813,1007.0084541570305,52.09521314594843,234148.0
1712809624.3,0,0,31.5,0.0,0.0,0.0,27.87384765625,31.344975737400024,1007.0044664979861,52.128579712877126,235741.5
1712809626.3,0,0,31.5,0.0,0.0,0.0,27.8727734375,31.350444428244984,1006.9992310951013,52.172386942072265,232327.5
